text,id,lang
Etude de la structure et la diversité génétiques d'espèces de moules,ircc_4285,fr
Analyses d’ADN environnemental marin susceptibles de conduire à la description de nouvelles espèces,ircc_4286,fr
"Etude de la biologie, de l’écologie et de la résistance aux insecticides des moustiques Eretmapodites à Mayotte",ircc_4287,fr
Mise au point d'un actif pour l'industrie cosmétique,ircc_4288,fr
Intégration dans des formulations et commercialisation de produits cosmétiques,ircc_4298,fr
Etude de l'influence de facteurs environnementaux et de pratiques culturales sur la communauté microbienne et l'expression des maladies de la vigne,ircc_4337,fr
"Recueil des représentations associées aux abeilles sans dard, des techniques de collecte du miel et de ses usages chez les Wayampi",ircc_4393,fr
Etudier le rôle des micro-organismes du sable dans le recyclage des nutriments dans les sédiments côtiers,ircc_4459,fr
Travaux de recherche sur la systématique des cochenilles et leurs symbioses microbiennes,ircc_4478,fr
Inventaire des ulves avec détermination de différentes caractéristiques,ircc_4479,fr
Etude du génome de plusieurs espèces de plantes grimpantes,ircc_4480,fr
Séquençage et comparaison du génome de différentes souches de diatomées en fonction de leurs provenances géographiques,ircc_4481,fr
Analyse génétique et séquençage haut débit ADN/ARN de moustiques,ircc_4482,fr
Etudes en écologie et biologie évolutive de communautés de gastéropodes d'eau douce dans le cadre d'un programme à long terme en Martinique,ircc_4485,fr
Analyses de micro-organismes et de mycorhizes du sol,ircc_4555,fr
Etude d'arthropodes d'intérêt vétérinaire,ircc_4556,fr
Recherches sur l’efficacité de la sélection naturelle chez les plantes non-vasculaires,ircc_4557,fr
Etude de la biodiversité des bactéries du sol et de leur activité de biodégradation des pesticides,ircc_4558,fr
Recherche sur le potentiel de développement d’ingrédients cosmétiques à partir de plantes de France,ircc_4559,fr
Analyses génétiques et biochimiques d’organismes du sol,ircc_4560,fr
Recherche sur la reproduction de deux espèces de poissons tropicaux d’intérêt aquacole,ircc_4561,fr
Etude du système racinaire de génotypes de Brassica oleracea,ircc_4562,fr
Etude de la biologie et de l'écologie du brochet aquitain,ircc_4565,fr
Recherches sur la protection du ténébrion à neuf stries lisses contre les pathogènes,ircc_4566,fr
Création et commercialisation d’un ingrédient cosmétique,ircc_4584,fr
Etude des micro-planctons pour alimenter une cartographie des masses d’eau représentatives du bassin nord-occidental de la Méditerranée,ircc_4598,fr
Etudier la diversité génétique et la virulence de souches d'un parasite de poissons d'eau douce,ircc_4599,fr
Etude du rôle de la diversité génétique pour l’adaptation au microclimat de plantes forestières,ircc_4600,fr
Analyses des caractéristiques d’organismes unicellulaires marins et de leurs interactions chimiques,ircc_4601,fr
Séquençage du génome et recherche de propriétés cosmétiques d'une souche bactérienne,ircc_4602,fr
Identification et description des composés chimiques présents dans différents extraits issus de la matière végétale,ircc_4603,fr
Recherche de molécules actives et de propriétés cosmétiques ou nutraceutiques,ircc_4605,fr
Référencement et description génétique d’un nouveau taxon bactérien,ircc_4607,fr
Inventaire et analyses génétiques des arthropodes de la litière et du bois mort pour le Parc national de Guadeloupe,ircc_4636,fr
Etude du rôle des bactéries associées aux algues coralliennes dans la promotion du recrutement larvaire d’espèces octocoraux vulnérables,ircc_4721,fr
Доступ был разрешен для использования в научных исследованиях. Использование генетических ресурсов в коммерческих целях возможно только после заключения нового соглашения о совместном использовании выгод.,ircc_692,ru
Доступ был разрешен для использования в научных исследованиях. Использование генетических ресурсов в коммерческих целях возможно только после заключения нового соглашения о совместном использовании выгод.,ircc_754,ru
Доступ был разрешен для использования в научных исследованиях. Использование генетических ресурсов в коммерческих целях возможно только после заключения нового соглашения о совместном использовании выгод.,ircc_755,ru
Доступ был разрешен для использования в научных исследованиях. Использование генетических ресурсов в коммерческих целях возможно только после заключения нового соглашения о совместном использовании выгод.,ircc_758,ru
Доступ был разрешен для использования в научных исследованиях. Использование генетических ресурсов в коммерческих целях возможно только после заключения нового соглашения о совместном использовании выгод.,ircc_759,ru
Доступ был разрешен для использования в научных исследованиях. Использование генетических ресурсов в коммерческих целях возможно только после заключения нового соглашения о совместном использовании выгод.,ircc_760,ru
Доступ предоставлен для проведения исследований и/или разработок генетического и/или биохимического состава с целью возможной последующей коммерциализации. Использование в коммерческих целях возможно только после заключения соглашения о совемстном использовании выгод.,ircc_761,ru
Доступ был разрешен для использования в научных исследованиях. Использование генетических ресурсов в коммерческих целях возможно только после заключения нового соглашения о совместном использовании выгод.,ircc_3967,ru
Доступ был разрешен для использования в научных исследованиях. Использование генетических ресурсов в коммерческих целях возможно только после заключения нового соглашения о совместном использовании выгод.,ircc_3968,ru
"Передаваемые генетические ресурсы в соответствии с Договором должны использоваться исключительно в научных исследованиях в некоммерческих целях. Стороны Договора имеют равные права на результаты научных исследований и их опубликование. Использование переданных генетических ресурсов, а также производных генетических ресурсов (линий, сортов), явившихся результатом вовлечения генетических ресурсов Поставщика генетических ресурсов в селекционный процесс в коммерческих целях возможно только после заключения нового договора о совместном использовании выгод, полученных в результате их коммерциализации. Любые изменения условий использования генетических ресурсов должны быть оформлены в виде дополнительных соглашений (протоколов) к Договору.",ircc_4203,ru
"Передаваемые генетические ресурсы в соответствии с Договором должны использоваться исключительно в научных исследованиях в некоммерческих целях. Стороны Договора имеют равные права на результаты научных исследований и их опубликование Передача генетических ресурсов Поставщиком генетических ресурсов осуществляется в соответствии с положениями Нагойского протокола регулирования доступа к генетическим ресурсам и совместного использования на справедливой и равной основе выгод от их применения к Конвенции о биологическом разнообразии. Использование переданных генетических ресурсов, а также производных генетических ресурсов (линий, сортов), явившихся результатом вовлечения генетических ресурсов Поставщика генетических ресурсов в селекционный процесс, в коммерческих целях возможно только после заключения нового договора о совместном использовании выгод, полученных в результате их коммерциализации. Любые изменения условий использования генетических ресурсов должны быть оформлены в виде дополнительных соглашений (протоколов) к Договору.",ircc_4495,ru
